"","Age","admission.department","flow"
"1497",70,"Gastroenterology Surgery II",6
"1498",71,"Gastroenterology Surgery II",9
"1499",72,"Gastroenterology Surgery II",17
"1500",73,"Gastroenterology Surgery II",8
"1501",74,"Gastroenterology Surgery II",2
"1502",75,"Gastroenterology Surgery II",4
"1503",76,"Gastroenterology Surgery II",5
"1504",77,"Gastroenterology Surgery II",5
"1505",78,"Gastroenterology Surgery II",1
"1506",79,"Gastroenterology Surgery II",15
"1507",80,"Gastroenterology Surgery II",9
"1508",81,"Gastroenterology Surgery II",5
"1509",82,"Gastroenterology Surgery II",4
"1510",83,"Gastroenterology Surgery II",6
"1511",84,"Gastroenterology Surgery II",3
"1512",86,"Gastroenterology Surgery II",1
"1513",87,"Gastroenterology Surgery II",2
"1514",88,"Gastroenterology Surgery II",2
"1515",89,"Gastroenterology Surgery II",2
"1516",90,"Gastroenterology Surgery II",1
"1517",75,"Haematology",1
"1518",67,"Rheumatism and Immunology Department",1
"1519",68,"Z11 Digestive Oncology Department I",1
"1520",73,"Cardiology",1
"1521",76,"Cardiology",1
"1522",57,"Department of Infectious Diseases",1
"1523",71,"Endocrinology Department",1
"1524",38,"Gynecology",1
"1525",44,"Gynecology",2
"1526",46,"Gynecology",4
"1527",47,"Gynecology",2
"1528",48,"Gynecology",3
"1529",49,"Gynecology",7
"1530",50,"Gynecology",3
"1531",51,"Gynecology",11
"1532",52,"Gynecology",8
"1533",53,"Gynecology",5
"1534",54,"Gynecology",6
"1535",55,"Gynecology",4
"1536",56,"Gynecology",8
"1537",57,"Gynecology",8
"1538",58,"Gynecology",3
"1539",59,"Gynecology",6
"1540",60,"Gynecology",9
"1541",61,"Gynecology",12
"1542",62,"Gynecology",6
"1543",63,"Gynecology",8
"1544",64,"Gynecology",16
"1545",65,"Gynecology",9
"1546",66,"Gynecology",3
"1547",67,"Gynecology",12
"1548",68,"Gynecology",8
"1549",69,"Gynecology",7
"1550",70,"Gynecology",4
"1551",71,"Gynecology",13
"1552",72,"Gynecology",6
"1553",73,"Gynecology",7
"1554",74,"Gynecology",11
"1555",75,"Gynecology",3
"1556",76,"Gynecology",5
"1557",77,"Gynecology",2
"1558",78,"Gynecology",5
"1559",79,"Gynecology",2
"1560",80,"Gynecology",2
"1561",81,"Gynecology",1
"1562",82,"Gynecology",2
"1563",83,"Gynecology",1
"1564",62,"Pancreatic Surgery",1
"1565",41,"Cardiology",1
"1566",67,"Comprehensive internal medicine",1
"1567",69,"Department of Traditional Chinese Medicine",1
"1568",74,"Department of Traditional Chinese Medicine",1
"1569",77,"Emergency Surgery",1
"1570",64,"Gastroenterology",1
"1571",84,"Gastroenterology",1
"1572",72,"Gastroenterology Surgery",1
"1573",34,"Haematology",1
"1574",41,"Haematology",2
"1575",42,"Haematology",1
"1576",45,"Haematology",5
"1577",46,"Haematology",3
"1578",48,"Haematology",12
"1579",49,"Haematology",12
"1580",50,"Haematology",10
"1581",51,"Haematology",12
"1582",52,"Haematology",23
"1583",53,"Haematology",11
"1584",54,"Haematology",5
"1585",55,"Haematology",2
"1586",56,"Haematology",10
"1587",57,"Haematology",15
"1588",58,"Haematology",13
"1589",59,"Haematology",13
"1590",60,"Haematology",24
"1591",61,"Haematology",18
"1592",62,"Haematology",15
"1593",63,"Haematology",33
"1594",64,"Haematology",18
"1595",65,"Haematology",33
"1596",66,"Haematology",26
"1597",67,"Haematology",31
"1598",68,"Haematology",27
"1599",69,"Haematology",16
"1600",70,"Haematology",17
"1601",71,"Haematology",14
"1602",72,"Haematology",3
"1603",73,"Haematology",10
"1604",74,"Haematology",9
"1605",75,"Haematology",12
"1606",76,"Haematology",24
"1607",77,"Haematology",11
"1608",78,"Haematology",7
"1609",79,"Haematology",2
"1610",80,"Haematology",5
"1611",81,"Haematology",2
"1612",82,"Haematology",3
"1613",83,"Haematology",1
"1614",84,"Haematology",8
"1615",85,"Haematology",7
"1616",86,"Haematology",2
"1617",87,"Haematology",2
"1618",73,"Nephropathy Department",1
"1619",59,"Cardiology",1
"1620",66,"Cardiology",1
"1621",44,"Endocrinology Department",1
"1622",59,"Endocrinology Department",1
"1623",60,"Endocrinology Department",1
"1624",67,"Endocrinology Department",1
"1625",76,"Endocrinology Department",1
"1626",78,"Endocrinology Department",1
"1627",39,"Hand surgery",1
"1628",44,"Hand surgery",1
"1629",47,"Hand surgery",1
"1630",48,"Hand surgery",2
"1631",49,"Hand surgery",1
"1632",53,"Hand surgery",4
"1633",54,"Hand surgery",2
"1634",55,"Hand surgery",1
"1635",56,"Hand surgery",1
"1636",57,"Hand surgery",1
"1637",58,"Hand surgery",4
"1638",60,"Hand surgery",3
"1639",61,"Hand surgery",2
"1640",62,"Hand surgery",3
"1641",63,"Hand surgery",1
"1642",64,"Hand surgery",4
"1643",65,"Hand surgery",1
"1644",66,"Hand surgery",2
"1645",67,"Hand surgery",3
"1646",68,"Hand surgery",3
"1647",69,"Hand surgery",3
"1648",70,"Hand surgery",1
"1649",71,"Hand surgery",2
"1650",72,"Hand surgery",1
"1651",73,"Hand surgery",2
"1652",75,"Hand surgery",1
"1653",81,"Hand surgery",1
"1654",58,"Nephropathy Department",1
"1655",69,"Nephropathy Department",1
"1656",49,"Neurology",1
"1657",51,"Cardiology",1
"1658",60,"Cardiology",1
"1659",61,"Cardiology",1
"1660",63,"Cardiology",1
"1661",64,"Cardiology",2
"1662",69,"Cardiology",1
"1663",71,"Cardiology",1
"1664",72,"Cardiology",1
"1665",73,"Cardiology",1
"1666",76,"Cardiology",1
"1667",25,"Department of Infectious Diseases",1
"1668",51,"Department of Infectious Diseases",1
"1669",59,"Department of Infectious Diseases",1
"1670",60,"Department of Infectious Diseases",1
"1671",70,"Department of Infectious Diseases",1
"1672",80,"Department of Infectious Diseases",1
"1673",48,"Department of Traditional Chinese Medicine",1
"1674",66,"Department of Traditional Chinese Medicine",1
"1675",71,"Department of Traditional Chinese Medicine",1
"1676",72,"Department of Traditional Chinese Medicine",2
"1677",74,"Department of Traditional Chinese Medicine",1
"1678",75,"Department of Traditional Chinese Medicine",1
"1679",80,"Department of Traditional Chinese Medicine",1
"1680",75,"Digestive Oncology Surgery",1
"1681",68,"Emergency Surgery",1
"1682",73,"Emergency Surgery",1
"1683",75,"Emergency Surgery",1
"1684",80,"Emergency Surgery",2
"1685",81,"Emergency Surgery",1
"1686",42,"Gastroenterology",1
"1687",58,"Gastroenterology",1
"1688",69,"Gastroenterology",1
"1689",71,"Gastroenterology",1
"1690",75,"Gastroenterology",1
"1691",78,"Gastroenterology",2
"1692",80,"Gastroenterology",1
"1693",73,"Gastroenterology Surgery II",1
"1694",77,"Gastroenterology Surgery II",1
"1695",57,"Gynecology",1
"1696",45,"Hepatobiliary Surgery",1
"1697",46,"Hepatobiliary Surgery",1
"1698",48,"Hepatobiliary Surgery",2
"1699",49,"Hepatobiliary Surgery",2
"1700",50,"Hepatobiliary Surgery",1
"1701",51,"Hepatobiliary Surgery",3
"1702",52,"Hepatobiliary Surgery",1
"1703",53,"Hepatobiliary Surgery",6
"1704",54,"Hepatobiliary Surgery",3
"1705",55,"Hepatobiliary Surgery",8
"1706",56,"Hepatobiliary Surgery",6
"1707",57,"Hepatobiliary Surgery",3
"1708",58,"Hepatobiliary Surgery",9
"1709",59,"Hepatobiliary Surgery",10
"1710",60,"Hepatobiliary Surgery",20
"1711",61,"Hepatobiliary Surgery",13
"1712",62,"Hepatobiliary Surgery",12
"1713",63,"Hepatobiliary Surgery",13
"1714",64,"Hepatobiliary Surgery",16
"1715",65,"Hepatobiliary Surgery",19
"1716",66,"Hepatobiliary Surgery",17
"1717",67,"Hepatobiliary Surgery",19
"1718",68,"Hepatobiliary Surgery",15
"1719",69,"Hepatobiliary Surgery",17
"1720",70,"Hepatobiliary Surgery",15
"1721",71,"Hepatobiliary Surgery",15
"1722",72,"Hepatobiliary Surgery",19
"1723",73,"Hepatobiliary Surgery",8
"1724",74,"Hepatobiliary Surgery",6
"1725",75,"Hepatobiliary Surgery",6
"1726",76,"Hepatobiliary Surgery",9
"1727",77,"Hepatobiliary Surgery",11
"1728",78,"Hepatobiliary Surgery",13
"1729",79,"Hepatobiliary Surgery",10
"1730",80,"Hepatobiliary Surgery",4
"1731",81,"Hepatobiliary Surgery",6
"1732",82,"Hepatobiliary Surgery",5
"1733",83,"Hepatobiliary Surgery",6
"1734",84,"Hepatobiliary Surgery",3
"1735",85,"Hepatobiliary Surgery",2
"1736",87,"Hepatobiliary Surgery",2
"1737",88,"Hepatobiliary Surgery",2
"1738",89,"Hepatobiliary Surgery",1
"1739",90,"Hepatobiliary Surgery",1
"1740",70,"Interventional Radiology",1
"1741",70,"Urology",1
"1742",69,"Vascular Surgery",1
"1743",51,"Cardiac Large Vascular Surgery",1
"1744",57,"Cardiac Large Vascular Surgery",1
"1745",58,"Cardiac Large Vascular Surgery",1
"1746",59,"Cardiac Large Vascular Surgery",1
"1747",61,"Cardiac Large Vascular Surgery",1
"1748",62,"Cardiac Large Vascular Surgery",3
"1749",65,"Cardiac Large Vascular Surgery",1
"1750",67,"Cardiac Large Vascular Surgery",1
"1751",68,"Cardiac Large Vascular Surgery",1
"1752",71,"Cardiac Large Vascular Surgery",1
"1753",78,"Cardiac Large Vascular Surgery",1
"1754",72,"Cardiology",1
"1755",53,"Department of Infectious Diseases",1
"1756",65,"Department of Infectious Diseases",1
"1757",66,"Department of Infectious Diseases",1
"1758",68,"Department of Infectious Diseases",2
"1759",70,"Department of Infectious Diseases",2
"1760",71,"Department of Infectious Diseases",1
"1761",72,"Department of Infectious Diseases",1
"1762",74,"Department of Infectious Diseases",2
"1763",62,"Department of Traditional Chinese Medicine",1
"1764",69,"Department of Traditional Chinese Medicine",1
"1765",70,"Department of Traditional Chinese Medicine",1
"1766",80,"Emergency Surgery",1
"1767",79,"Gastroenterology",1
"1768",84,"Gastroenterology",1
"1769",75,"Gastroenterology Surgery II",1
"1770",59,"Hepatobiliary Surgery",1
"1771",62,"Hepatobiliary Surgery",2
"1772",68,"Hepatobiliary Surgery",1
"1773",70,"Hepatobiliary Surgery",1
"1774",73,"Hepatobiliary Surgery",1
"1775",76,"Hepatobiliary Surgery",1
"1776",83,"Hepatobiliary Surgery",1
"1777",40,"Interventional Radiology",3
"1778",44,"Interventional Radiology",1
"1779",46,"Interventional Radiology",1
"1780",49,"Interventional Radiology",1
"1781",51,"Interventional Radiology",2
"1782",53,"Interventional Radiology",5
"1783",54,"Interventional Radiology",4
"1784",55,"Interventional Radiology",3
"1785",56,"Interventional Radiology",1
"1786",57,"Interventional Radiology",3
"1787",58,"Interventional Radiology",5
"1788",59,"Interventional Radiology",4
"1789",60,"Interventional Radiology",9
"1790",61,"Interventional Radiology",10
"1791",62,"Interventional Radiology",13
"1792",63,"Interventional Radiology",4
"1793",64,"Interventional Radiology",3
"1794",65,"Interventional Radiology",10
"1795",66,"Interventional Radiology",7
"1796",67,"Interventional Radiology",4
"1797",68,"Interventional Radiology",18
"1798",69,"Interventional Radiology",14
"1799",70,"Interventional Radiology",12
"1800",71,"Interventional Radiology",4
"1801",72,"Interventional Radiology",8
"1802",73,"Interventional Radiology",7
"1803",74,"Interventional Radiology",7
"1804",75,"Interventional Radiology",4
"1805",76,"Interventional Radiology",9
"1806",77,"Interventional Radiology",8
"1807",78,"Interventional Radiology",11
"1808",79,"Interventional Radiology",5
"1809",80,"Interventional Radiology",13
"1810",81,"Interventional Radiology",7
"1811",82,"Interventional Radiology",2
"1812",83,"Interventional Radiology",4
"1813",84,"Interventional Radiology",4
"1814",85,"Interventional Radiology",1
"1815",86,"Interventional Radiology",2
"1816",87,"Interventional Radiology",1
"1817",88,"Interventional Radiology",1
"1818",90,"Interventional Radiology",1
"1819",66,"Nephropathy Department",1
"1820",59,"Neurology",2
"1821",52,"Respiratory Medicine",1
"1822",60,"Respiratory Medicine",1
"1823",83,"Respiratory Medicine",1
"1824",69,"Urology",1
"1825",74,"Urology",1
"1826",77,"Urology",1
"1827",80,"Urology",1
"1828",70,"Z11 Digestive Oncology Department I",1
"1829",65,"Gastroenterology Surgery",1
"1830",53,"IV East Gastroenterology Surgery Anorectal Disease",5
"1831",55,"IV East Gastroenterology Surgery Anorectal Disease",2
"1832",57,"IV East Gastroenterology Surgery Anorectal Disease",1
"1833",59,"IV East Gastroenterology Surgery Anorectal Disease",1
"1834",60,"IV East Gastroenterology Surgery Anorectal Disease",1
"1835",61,"IV East Gastroenterology Surgery Anorectal Disease",10
"1836",63,"IV East Gastroenterology Surgery Anorectal Disease",1
"1837",64,"IV East Gastroenterology Surgery Anorectal Disease",1
"1838",68,"IV East Gastroenterology Surgery Anorectal Disease",2
"1839",69,"IV East Gastroenterology Surgery Anorectal Disease",3
"1840",70,"IV East Gastroenterology Surgery Anorectal Disease",1
"1841",74,"IV East Gastroenterology Surgery Anorectal Disease",1
"1842",75,"IV East Gastroenterology Surgery Anorectal Disease",1
"1843",76,"IV East Gastroenterology Surgery Anorectal Disease",2
"1844",82,"IV East Gastroenterology Surgery Anorectal Disease",1
"1845",92,"IV East Gastroenterology Surgery Anorectal Disease",1
"1846",78,"J10 Neurology",1
"1847",78,"Neurology",1
"1848",49,"L3 Breast Oncology DepartmentⅠ",2
"1849",56,"L3 Breast Oncology DepartmentⅠ",1
"1850",61,"L3 Breast Oncology DepartmentⅠ",1
"1851",64,"L3 Breast Oncology DepartmentⅠ",1
"1852",66,"L3 Breast Oncology DepartmentⅠ",7
"1853",67,"L3 Breast Oncology DepartmentⅠ",2
"1854",78,"L3 Breast Oncology DepartmentⅠ",2
"1855",53,"L4 Breast Oncology Department II",1
"1856",54,"L4 Breast Oncology Department II",3
"1857",56,"L4 Breast Oncology Department II",2
"1858",60,"L4 Breast Oncology Department II",2
"1859",61,"L4 Breast Oncology Department II",10
"1860",62,"L4 Breast Oncology Department II",1
"1861",64,"L4 Breast Oncology Department II",2
"1862",65,"L4 Breast Oncology Department II",2
"1863",66,"L4 Breast Oncology Department II",4
"1864",67,"L4 Breast Oncology Department II",10
"1865",70,"L4 Breast Oncology Department II",4
"1866",63,"L4 osteosoft tissue Breast Department II",1
"1867",68,"Cardiology",1
"1868",51,"L5 osteosoft tissue oncology department",6
"1869",55,"L5 osteosoft tissue oncology department",3
"1870",57,"L5 osteosoft tissue oncology department",2
"1871",60,"L5 osteosoft tissue oncology department",9
"1872",61,"L5 osteosoft tissue oncology department",9
"1873",62,"L5 osteosoft tissue oncology department",1
"1874",67,"L5 osteosoft tissue oncology department",6
"1875",68,"L5 osteosoft tissue oncology department",2
"1876",69,"L5 osteosoft tissue oncology department",7
"1877",57,"Thoracic Surgery",1
"1878",53,"Haematology",1
"1879",56,"Haematology",1
"1880",63,"Haematology",1
"1881",60,"Laparoscopic surgery",1
"1882",84,"Laparoscopic surgery",1
"1883",67,"Department of Traditional Chinese Medicine",2
"1884",49,"M2 Gynecological Oncology DepartmentⅠ",3
"1885",55,"M2 Gynecological Oncology DepartmentⅠ",1
"1886",56,"M2 Gynecological Oncology DepartmentⅠ",7
"1887",58,"M2 Gynecological Oncology DepartmentⅠ",3
"1888",59,"M2 Gynecological Oncology DepartmentⅠ",3
"1889",62,"M2 Gynecological Oncology DepartmentⅠ",4
"1890",63,"M2 Gynecological Oncology DepartmentⅠ",2
"1891",64,"M2 Gynecological Oncology DepartmentⅠ",3
"1892",65,"M2 Gynecological Oncology DepartmentⅠ",2
"1893",66,"M2 Gynecological Oncology DepartmentⅠ",1
"1894",68,"M2 Gynecological Oncology DepartmentⅠ",5
"1895",69,"M2 Gynecological Oncology DepartmentⅠ",2
"1896",74,"M2 Gynecological Oncology DepartmentⅠ",1
"1897",75,"M2 Gynecological Oncology DepartmentⅠ",1
"1898",77,"M2 Gynecological Oncology DepartmentⅠ",1
"1899",85,"M2 Gynecological Oncology DepartmentⅠ",1
"1900",51,"M3 Urology, Gynecology and Oncology Department II",1
"1901",52,"M3 Urology, Gynecology and Oncology Department II",2
"1902",54,"M3 Urology, Gynecology and Oncology Department II",2
"1903",58,"M3 Urology, Gynecology and Oncology Department II",1
"1904",64,"M3 Urology, Gynecology and Oncology Department II",2
"1905",65,"M3 Urology, Gynecology and Oncology Department II",7
"1906",67,"M3 Urology, Gynecology and Oncology Department II",4
"1907",68,"M3 Urology, Gynecology and Oncology Department II",1
"1908",69,"M3 Urology, Gynecology and Oncology Department II",1
"1909",71,"M3 Urology, Gynecology and Oncology Department II",1
"1910",75,"M3 Urology, Gynecology and Oncology Department II",5
"1911",76,"M3 Urology, Gynecology and Oncology Department II",6
"1912",77,"M3 Urology, Gynecology and Oncology Department II",2
"1913",78,"M3 Urology, Gynecology and Oncology Department II",1
"1914",81,"M3 Urology, Gynecology and Oncology Department II",1
"1915",82,"M3 Urology, Gynecology and Oncology Department II",6
"1916",83,"M3 Urology, Gynecology and Oncology Department II",6
"1917",51,"Cardiology",1
"1918",63,"Cardiology",1
"1919",67,"Cardiology",1
"1920",68,"Cardiology",1
"1921",75,"Cardiology",1
"1922",77,"Cardiology",1
"1923",81,"Cardiology",1
"1924",81,"Department of Infectious Diseases",1
"1925",76,"Gastroenterology",1
"1926",30,"Nephropathy Department",1
"1927",31,"Nephropathy Department",2
"1928",33,"Nephropathy Department",1
"1929",37,"Nephropathy Department",1
"1930",38,"Nephropathy Department",1
"1931",39,"Nephropathy Department",2
"1932",40,"Nephropathy Department",1
"1933",41,"Nephropathy Department",1
"1934",42,"Nephropathy Department",2
"1935",43,"Nephropathy Department",5
"1936",44,"Nephropathy Department",4
"1937",45,"Nephropathy Department",4
"1938",46,"Nephropathy Department",8
"1939",47,"Nephropathy Department",7
"1940",48,"Nephropathy Department",11
"1941",49,"Nephropathy Department",9
"1942",50,"Nephropathy Department",16
"1943",51,"Nephropathy Department",17
"1944",52,"Nephropathy Department",25
"1945",53,"Nephropathy Department",21
"1946",54,"Nephropathy Department",28
"1947",55,"Nephropathy Department",17
"1948",56,"Nephropathy Department",11
"1949",57,"Nephropathy Department",22
"1950",58,"Nephropathy Department",25
"1951",59,"Nephropathy Department",33
"1952",60,"Nephropathy Department",34
"1953",61,"Nephropathy Department",35
"1954",62,"Nephropathy Department",32
"1955",63,"Nephropathy Department",36
"1956",64,"Nephropathy Department",23
"1957",65,"Nephropathy Department",40
"1958",66,"Nephropathy Department",34
"1959",67,"Nephropathy Department",46
"1960",68,"Nephropathy Department",44
"1961",69,"Nephropathy Department",34
"1962",70,"Nephropathy Department",35
"1963",71,"Nephropathy Department",34
"1964",72,"Nephropathy Department",35
"1965",73,"Nephropathy Department",23
"1966",74,"Nephropathy Department",26
"1967",75,"Nephropathy Department",19
"1968",76,"Nephropathy Department",26
"1969",77,"Nephropathy Department",29
"1970",78,"Nephropathy Department",21
"1971",79,"Nephropathy Department",19
"1972",80,"Nephropathy Department",12
"1973",81,"Nephropathy Department",12
"1974",82,"Nephropathy Department",25
"1975",83,"Nephropathy Department",17
"1976",84,"Nephropathy Department",15
"1977",85,"Nephropathy Department",11
"1978",86,"Nephropathy Department",5
"1979",87,"Nephropathy Department",12
"1980",88,"Nephropathy Department",6
"1981",89,"Nephropathy Department",1
"1982",90,"Nephropathy Department",2
"1983",92,"Nephropathy Department",1
"1984",61,"orthopedics",1
"1985",70,"Urology",1
"1986",57,"Vascular Surgery",1
"1987",44,"Cardiac Large Vascular Surgery",1
"1988",62,"Cardiac Large Vascular Surgery",1
"1989",75,"Cardiac Large Vascular Surgery",1
"1990",42,"Cardiology",1
"1991",51,"Cardiology",1
"1992",55,"Cardiology",2
"1993",56,"Cardiology",1
"1994",57,"Cardiology",1
"1995",58,"Cardiology",2
"1996",60,"Cardiology",1
"1997",61,"Cardiology",2
"1998",62,"Cardiology",1
"1999",65,"Cardiology",1
"2000",68,"Cardiology",2
"2001",69,"Cardiology",1
"2002",71,"Cardiology",1
"2003",73,"Cardiology",1
"2004",78,"Cardiology",1
"2005",79,"Cardiology",2
"2006",80,"Cardiology",2
"2007",81,"Cardiology",1
"2008",83,"Cardiology",1
"2009",84,"Cardiology",1
"2010",85,"Cardiology",1
"2011",66,"Department of Critical Care Medicine",1
"2012",63,"Department of Infectious Diseases",1
"2013",86,"Department of Infectious Diseases",1
"2014",56,"Department of Traditional Chinese Medicine",1
"2015",58,"Department of Traditional Chinese Medicine",1
"2016",60,"Emergency Ward",1
"2017",67,"Endocrinology Department",1
"2018",72,"Gastroenterology",1
"2019",62,"Gastroenterology Surgery",1
"2020",62,"Nephropathy Department",1
"2021",66,"Nephropathy Department",1
"2022",67,"Nephropathy Department",1
"2023",26,"Neurology",1
"2024",29,"Neurology",1
"2025",31,"Neurology",1
"2026",32,"Neurology",1
"2027",34,"Neurology",1
"2028",36,"Neurology",1
"2029",37,"Neurology",2
"2030",39,"Neurology",1
"2031",40,"Neurology",5
"2032",41,"Neurology",4
"2033",42,"Neurology",5
"2034",43,"Neurology",6
"2035",44,"Neurology",12
"2036",45,"Neurology",12
"2037",46,"Neurology",6
"2038",47,"Neurology",13
"2039",48,"Neurology",18
"2040",49,"Neurology",15
"2041",50,"Neurology",12
"2042",51,"Neurology",45
"2043",52,"Neurology",34
"2044",53,"Neurology",43
"2045",54,"Neurology",34
"2046",55,"Neurology",34
"2047",56,"Neurology",48
"2048",57,"Neurology",43
"2049",58,"Neurology",32
"2050",59,"Neurology",47
"2051",60,"Neurology",48
"2052",61,"Neurology",62
"2053",62,"Neurology",62
"2054",63,"Neurology",72
"2055",64,"Neurology",63
"2056",65,"Neurology",61
"2057",66,"Neurology",72
"2058",67,"Neurology",73
"2059",68,"Neurology",75
"2060",69,"Neurology",82
"2061",70,"Neurology",56
"2062",71,"Neurology",65
"2063",72,"Neurology",69
"2064",73,"Neurology",52
"2065",74,"Neurology",59
"2066",75,"Neurology",51
"2067",76,"Neurology",59
"2068",77,"Neurology",65
"2069",78,"Neurology",57
"2070",79,"Neurology",54
"2071",80,"Neurology",40
"2072",81,"Neurology",44
"2073",82,"Neurology",49
"2074",83,"Neurology",29
"2075",84,"Neurology",35
"2076",85,"Neurology",23
"2077",86,"Neurology",16
"2078",87,"Neurology",14
"2079",88,"Neurology",11
"2080",89,"Neurology",5
"2081",90,"Neurology",5
"2082",91,"Neurology",1
"2083",92,"Neurology",3
"2084",93,"Neurology",2
"2085",96,"Neurology",1
"2086",97,"Neurology",1
"2087",98,"Neurology",1
"2088",73,"Neurosurgery",1
"2089",84,"Neurosurgery",1
"2090",63,"ophthalmology",1
"2091",71,"orthopedics",1
"2092",72,"orthopedics",1
"2093",73,"orthopedics",1
"2094",82,"Respiratory Medicine",1
"2095",81,"Urology",1
"2096",61,"Vascular Surgery",1
"2097",56,"Cardiology",1
"2098",64,"Cardiology",1
"2099",66,"Cardiology",2
"2100",69,"Cardiology",1
"2101",77,"Cardiology",1
"2102",66,"Comprehensive internal medicine",1
"2103",69,"Department of Traditional Chinese Medicine",1
"2104",80,"Emergency Surgery",1
"2105",45,"Neurology",1
"2106",52,"Neurology",1
"2107",55,"Neurology",1
"2108",56,"Neurology",2
"2109",60,"Neurology",1
"2110",63,"Neurology",1
"2111",65,"Neurology",1
"2112",72,"Neurology",1
"2113",78,"Neurology",1
"2114",80,"Neurology",1
"2115",85,"Neurology",1
"2116",41,"Neurosurgery",1
"2117",43,"Neurosurgery",2
"2118",44,"Neurosurgery",2
"2119",45,"Neurosurgery",2
"2120",46,"Neurosurgery",5
"2121",47,"Neurosurgery",5
"2122",48,"Neurosurgery",2
"2123",49,"Neurosurgery",7
"2124",50,"Neurosurgery",4
"2125",51,"Neurosurgery",7
"2126",52,"Neurosurgery",4
"2127",53,"Neurosurgery",9
"2128",54,"Neurosurgery",8
"2129",55,"Neurosurgery",10
"2130",56,"Neurosurgery",11
"2131",57,"Neurosurgery",8
"2132",58,"Neurosurgery",14
"2133",59,"Neurosurgery",6
"2134",60,"Neurosurgery",16
"2135",61,"Neurosurgery",10
"2136",62,"Neurosurgery",10
"2137",63,"Neurosurgery",13
"2138",64,"Neurosurgery",9
"2139",65,"Neurosurgery",9
"2140",66,"Neurosurgery",17
"2141",67,"Neurosurgery",19
"2142",68,"Neurosurgery",12
"2143",69,"Neurosurgery",12
"2144",70,"Neurosurgery",7
"2145",71,"Neurosurgery",10
"2146",72,"Neurosurgery",10
"2147",73,"Neurosurgery",5
"2148",74,"Neurosurgery",3
"2149",75,"Neurosurgery",8
"2150",76,"Neurosurgery",5
"2151",77,"Neurosurgery",8
"2152",78,"Neurosurgery",10
"2153",79,"Neurosurgery",7
"2154",80,"Neurosurgery",2
"2155",81,"Neurosurgery",1
"2156",82,"Neurosurgery",2
"2157",84,"Neurosurgery",2
"2158",85,"Neurosurgery",2
"2159",87,"Neurosurgery",1
"2160",90,"Neurosurgery",1
"2161",91,"Neurosurgery",1
"2162",72,"orthopedics",1
"2163",60,"Vascular Surgery",1
"2164",72,"Vascular Surgery",1
"2165",55,"Z13 Chest Oncology Department I",1
"2166",55,"Not secreted",1
"2167",62,"Nuclide Therapy Department",1
"2168",66,"Nuclide Therapy Department",1
"2169",67,"Nuclide Therapy Department",1
"2170",32,"obstetrics",1
"2171",70,"Cardiology",1
"2172",73,"Cardiology",1
"2173",52,"Comprehensive internal medicine",1
"2174",67,"Comprehensive internal medicine",1
"2175",74,"Comprehensive internal medicine",1
"2176",89,"Comprehensive internal medicine",1
"2177",61,"Endocrinology Department",1
"2178",65,"Endocrinology Department",3
"2179",69,"Endocrinology Department",1
"2180",60,"Hepatobiliary Surgery",1
"2181",43,"ophthalmology",2
"2182",44,"ophthalmology",1
"2183",47,"ophthalmology",3
"2184",48,"ophthalmology",1
"2185",49,"ophthalmology",4
"2186",50,"ophthalmology",6
"2187",51,"ophthalmology",5
"2188",52,"ophthalmology",4
"2189",53,"ophthalmology",5
"2190",54,"ophthalmology",6
"2191",55,"ophthalmology",9
"2192",56,"ophthalmology",17
"2193",57,"ophthalmology",6
"2194",58,"ophthalmology",12
"2195",59,"ophthalmology",16
"2196",60,"ophthalmology",21
"2197",61,"ophthalmology",17
"2198",62,"ophthalmology",20
"2199",63,"ophthalmology",17
"2200",64,"ophthalmology",20
"2201",65,"ophthalmology",15
"2202",66,"ophthalmology",16
"2203",67,"ophthalmology",26
"2204",68,"ophthalmology",27
"2205",69,"ophthalmology",25
"2206",70,"ophthalmology",29
"2207",71,"ophthalmology",26
"2208",72,"ophthalmology",18
"2209",73,"ophthalmology",29
"2210",74,"ophthalmology",28
"2211",75,"ophthalmology",26
"2212",76,"ophthalmology",31
"2213",77,"ophthalmology",28
"2214",78,"ophthalmology",23
"2215",79,"ophthalmology",24
"2216",80,"ophthalmology",26
"2217",81,"ophthalmology",22
"2218",82,"ophthalmology",13
"2219",83,"ophthalmology",10
"2220",84,"ophthalmology",13
"2221",85,"ophthalmology",10
"2222",86,"ophthalmology",7
"2223",87,"ophthalmology",5
"2224",88,"ophthalmology",4
"2225",89,"ophthalmology",5
"2226",90,"ophthalmology",1
"2227",92,"ophthalmology",1
"2228",94,"ophthalmology",1
"2229",56,"Cardiology",1
"2230",58,"Cardiology",1
"2231",59,"Cardiology",2
"2232",63,"Cardiology",1
"2233",65,"Cardiology",1
"2234",66,"Cardiology",2
"2235",68,"Cardiology",2
"2236",75,"Cardiology",2
"2237",76,"Cardiology",1
"2238",83,"Cardiology",1
"2239",87,"Cardiology",1
"2240",68,"Comprehensive internal medicine",1
"2241",73,"Comprehensive internal medicine",1
"2242",56,"Department of Critical Care Medicine",1
"2243",63,"Department of Infectious Diseases",1
"2244",59,"Department of Traditional Chinese Medicine",1
"2245",66,"Department of Traditional Chinese Medicine",1
"2246",60,"Emergency Surgery",1
"2247",54,"Endocrinology Department",1
"2248",72,"Endocrinology Department",1
"2249",76,"Neurology",1
"2250",33,"orthopedics",1
